id,type,age_group,gender,daily_internet_hours,primary_activity,uses_facebook,num_social_media_accounts,exposed_to_bad_language,learned_bad_words,experienced_cyberbullying,cyberbullying_types,reported_incident,reported_to,mental_health_impact,received_school_education,awareness_level,impact_certainty
S2519,Student,13-17,Male,7,Gaming,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2520,Student,9-12,Female,1,Social Media,True,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2521,Student,9-12,Male,0,Social Media,True,1,False,False,True,Insults; Exclusion,True,Family,Loss of Appetite,False,Medium,Certain
S2522,Student,13-17,Female,2,Studying,True,2,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2523,Student,13-17,Male,6,Videos,True,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2524,Student,9-12,Male,1,Videos,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2525,Student,13-17,Female,7,Chatting,True,1,False,False,True,Defamation; Exclusion,False,None,Depression,True,High,Certain
S2526,Student,13-17,Male,7,Gaming,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2527,Student,13-17,Male,2,Gaming,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S2528,Student,9-12,Male,1,Chatting,True,1,True,False,True,None,False,None,Depression; Anxiety,False,Medium,Certain
S2529,Student,9-12,Male,4,Videos,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2530,Student,9-12,Female,1,Chatting,True,4,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2531,Student,13-17,Male,3,Social Media,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S2532,Student,13-17,Male,5,Social Media,False,2,True,True,True,Insults; Defamation,False,None,Academic Decline,True,Medium,Certain
S2533,Student,9-12,Male,3,Social Media,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2534,Student,9-12,Female,0,Chatting,False,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2535,Student,13-17,Female,4,Studying,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2536,Student,13-17,Female,2,Chatting,True,1,False,False,True,Insults; Sexual Harassment,True,Friend,Insomnia; Depression,True,Medium,Certain
S2537,Student,13-17,Male,2,Chatting,True,4,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2538,Student,13-17,Male,8,Gaming,True,1,True,True,True,Exclusion,False,None,Insomnia; Depression,True,Medium,Certain
S2539,Student,13-17,Male,5,Social Media,True,1,False,False,True,Insults; Exclusion,False,None,None,True,High,Unsure
S2540,Student,13-17,Female,2,Studying,True,3,False,False,True,Insults; Defamation,True,School Counselor,Academic Decline; Depression,False,Low,Unsure
S2541,Student,13-17,Female,7,Gaming,True,2,False,False,True,None,True,Family,Insomnia; Academic Decline,False,Low,Certain
S2542,Student,13-17,Male,4,Chatting,False,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S2543,Student,13-17,Male,4,Social Media,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2544,Student,13-17,Female,6,Gaming,True,2,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S2545,Student,9-12,Female,0,Videos,True,1,False,False,True,Insults,True,Family,Academic Decline,True,High,Certain
S2546,Student,13-17,Female,7,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2547,Student,13-17,Female,1,Videos,True,3,False,False,False,None,N/A,None,None,True,High,Not Applicable
S2548,Student,13-17,Female,4,Chatting,True,1,True,True,True,Insults,True,Teacher,Loss of Appetite,True,Medium,Unsure
S2549,Student,9-12,Female,4,Videos,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2550,Student,13-17,Male,6,Studying,True,1,False,False,True,Defamation; Threats,False,None,None,True,High,Unsure
S2551,Student,9-12,Female,2,Studying,True,3,True,True,True,Insults,True,School Counselor,Anxiety,False,Low,Unsure
S2552,Student,9-12,Female,3,Studying,True,3,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2553,Student,13-17,Male,3,Gaming,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S2554,Student,13-17,Female,2,Videos,True,1,True,False,True,Defamation,False,None,Insomnia; Academic Decline; Loss of Appetite,True,High,Certain
S2555,Student,13-17,Male,6,Studying,True,2,True,True,False,None,N/A,None,None,True,High,Not Applicable
S2556,Student,13-17,Male,1,Social Media,True,3,False,False,True,Insults; Exclusion,False,None,Insomnia,False,Low,Certain
S2557,Student,13-17,Female,6,Studying,True,2,True,True,True,Insults; Defamation; Exclusion,False,None,Academic Decline; Anxiety,False,Low,Unsure
S2558,Student,9-12,Female,0,Gaming,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2559,Student,13-17,Male,1,Videos,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2560,Student,9-12,Male,3,Chatting,True,1,True,False,True,Insults; Defamation; Exclusion,True,Family,None,False,Low,Unsure
S2561,Student,13-17,Female,6,Videos,True,4,True,False,True,Insults; Defamation; Exclusion,False,None,Depression,False,Low,Unsure
S2562,Student,9-12,Female,2,Chatting,True,3,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2563,Student,13-17,Female,1,Studying,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2564,Student,13-17,Female,7,Videos,False,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2565,Student,13-17,Female,7,Videos,True,2,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2566,Student,13-17,Male,3,Gaming,True,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2567,Student,13-17,Female,4,Chatting,False,4,True,False,True,None,True,Family,None,True,High,Certain
S2568,Student,13-17,Male,8,Gaming,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2569,Student,13-17,Female,8,Social Media,True,1,True,False,True,Insults; Defamation,False,None,None,True,Medium,Certain
S2570,Student,13-17,Female,7,Chatting,True,1,True,True,True,Insults; Defamation,True,Family,Insomnia; Loss of Appetite,True,Medium,Certain
S2571,Student,13-17,Female,4,Chatting,True,2,True,False,True,Insults; Defamation,True,Family,None,False,Low,Unsure
S2572,Student,9-12,Male,4,Gaming,False,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S2573,Student,13-17,Female,8,Chatting,True,1,True,False,True,Insults; Defamation,False,None,Insomnia; Academic Decline,True,Medium,Unsure
S2574,Student,13-17,Male,6,Videos,True,2,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2575,Student,9-12,Male,0,Gaming,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2576,Student,9-12,Male,2,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2577,Student,13-17,Male,7,Social Media,True,1,True,True,False,None,N/A,None,None,True,High,Not Applicable
S2578,Student,13-17,Female,3,Gaming,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2579,Student,13-17,Male,4,Videos,True,1,True,False,True,Insults,False,None,Anxiety,False,Low,Certain
S2580,Student,13-17,Female,6,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2581,Student,13-17,Male,8,Studying,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2582,Student,13-17,Male,5,Gaming,True,4,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2583,Student,13-17,Female,2,Studying,False,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2584,Student,9-12,Female,3,Gaming,False,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S2585,Student,9-12,Male,4,Chatting,True,4,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2586,Student,13-17,Female,3,Social Media,True,3,True,True,True,Insults; Exclusion,True,School Counselor,Anxiety; Loss of Appetite,False,Low,Certain
S2587,Student,13-17,Male,2,Gaming,True,2,True,False,True,Insults; Threats,False,None,Insomnia,False,Medium,Certain
S2588,Student,13-17,Female,6,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2589,Student,13-17,Male,4,Gaming,True,2,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2590,Student,13-17,Male,2,Videos,True,1,True,True,True,Insults,True,Teacher,None,False,Low,Certain
S2591,Student,13-17,Female,4,Social Media,True,3,False,False,True,Insults; Defamation,False,None,Insomnia,True,High,Certain
S2592,Student,13-17,Male,2,Gaming,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2593,Student,13-17,Female,1,Studying,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2594,Student,13-17,Female,2,Chatting,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2595,Student,13-17,Female,6,Chatting,True,4,True,False,True,None,False,None,Depression,True,Medium,Certain
S2596,Student,13-17,Male,6,Videos,False,2,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S2597,Student,13-17,Male,2,Social Media,True,3,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2598,Student,9-12,Female,0,Chatting,True,4,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2599,Student,13-17,Male,6,Studying,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2600,Student,9-12,Male,4,Chatting,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2601,Student,13-17,Female,5,Chatting,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2602,Student,13-17,Male,3,Chatting,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S2603,Student,13-17,Female,7,Social Media,True,1,True,False,True,Defamation,True,Family,None,True,Medium,Unsure
S2604,Student,9-12,Female,1,Videos,False,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2605,Student,9-12,Male,2,Social Media,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2606,Student,13-17,Female,6,Social Media,True,1,True,True,True,Insults; Defamation,False,None,Academic Decline,True,Medium,Certain
S2607,Student,9-12,Female,0,Studying,True,1,False,False,True,Defamation,False,None,None,False,Medium,Certain
S2608,Student,13-17,Female,7,Social Media,True,1,False,False,True,Insults; Defamation,True,School Counselor,Insomnia,False,Low,Certain
S2609,Student,13-17,Male,1,Gaming,True,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S2610,Student,9-12,Male,0,Studying,True,1,True,False,True,Defamation; Exclusion,True,Family,Academic Decline,True,Medium,Certain
S2611,Student,13-17,Female,1,Gaming,False,1,True,True,True,Insults; Defamation,False,None,Loss of Appetite,False,Low,Unsure
S2612,Student,9-12,Male,1,Social Media,True,3,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2613,Student,13-17,Male,7,Studying,True,4,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2614,Student,13-17,Female,6,Videos,True,2,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2615,Student,13-17,Male,1,Social Media,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S2616,Student,9-12,Female,3,Gaming,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S2617,Student,13-17,Female,2,Videos,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2618,Student,13-17,Male,6,Chatting,True,3,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2619,Student,9-12,Male,4,Gaming,True,4,False,False,True,Insults; Defamation,True,Friend,None,True,Medium,Unsure
S2620,Student,9-12,Male,0,Videos,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S2621,Student,13-17,Female,4,Videos,False,1,False,False,True,Insults,False,None,Academic Decline,False,Low,Certain
S2622,Student,13-17,Male,3,Gaming,True,1,True,True,True,Insults; Exclusion,False,None,Insomnia; Loss of Appetite,False,Medium,Unsure
S2623,Student,9-12,Male,1,Chatting,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2624,Student,13-17,Male,8,Social Media,True,1,True,False,True,Defamation; Exclusion,False,None,None,True,High,Certain
S2625,Student,13-17,Female,6,Studying,False,1,True,False,True,Defamation; Exclusion,True,School Counselor,Insomnia; Academic Decline; Anxiety,False,Medium,Certain
S2626,Student,9-12,Male,0,Chatting,False,3,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2627,Student,13-17,Female,2,Gaming,True,1,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2628,Student,13-17,Female,8,Social Media,False,1,True,False,True,None,True,Family,Academic Decline,True,Medium,Certain
S2629,Student,9-12,Female,1,Social Media,True,1,True,True,True,Insults; Threats,False,None,None,True,Medium,Unsure
S2630,Student,13-17,Male,5,Gaming,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2631,Student,13-17,Male,4,Gaming,True,3,False,False,True,Insults; Exclusion,True,School Counselor,Insomnia; Loss of Appetite,True,Medium,Unsure
S2632,Student,9-12,Female,0,Studying,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2633,Student,9-12,Female,2,Social Media,True,1,False,False,True,Threats,False,None,None,True,High,Certain
S2634,Student,9-12,Male,1,Videos,True,1,True,True,False,None,N/A,None,None,True,High,Not Applicable
S2635,Student,13-17,Female,7,Gaming,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2636,Student,9-12,Female,4,Social Media,False,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2637,Student,13-17,Female,7,Studying,True,2,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2638,Student,9-12,Female,2,Gaming,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2639,Student,13-17,Male,4,Chatting,False,1,True,False,True,Insults; Exclusion,True,Friend,Insomnia; Anxiety,True,High,Certain
S2640,Student,13-17,Male,2,Studying,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S2641,Student,9-12,Female,2,Gaming,False,2,True,True,True,Exclusion,False,None,Academic Decline,True,High,Certain
S2642,Student,13-17,Male,2,Studying,True,1,False,False,True,Insults; Defamation; Threats,True,Friend,None,True,Medium,Certain
S2643,Student,13-17,Male,4,Gaming,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2644,Student,13-17,Female,1,Social Media,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2645,Student,13-17,Female,4,Videos,True,1,False,False,True,Insults,False,None,Insomnia; Depression,True,Medium,Certain
S2646,Student,9-12,Male,0,Videos,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S2647,Student,9-12,Male,3,Videos,True,2,False,False,True,Insults,False,None,Academic Decline,False,Low,Certain
S2648,Student,13-17,Female,4,Studying,False,4,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2649,Student,13-17,Male,2,Chatting,True,1,False,False,True,Insults; Defamation; Exclusion,True,Family,None,True,High,Unsure
S2650,Student,13-17,Male,1,Studying,True,1,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S2651,Student,13-17,Male,1,Videos,True,1,True,False,True,Insults; Defamation,False,None,Depression,True,High,Certain
S2652,Student,13-17,Male,4,Chatting,True,1,True,False,True,Insults,False,None,Insomnia,True,High,Unsure
S2653,Student,13-17,Male,1,Chatting,True,1,True,True,False,None,N/A,None,None,True,High,Not Applicable
S2654,Student,13-17,Male,2,Studying,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2655,Student,13-17,Female,7,Social Media,True,1,False,False,True,Defamation,False,None,Academic Decline,True,High,Unsure
S2656,Student,13-17,Male,8,Videos,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2657,Student,13-17,Male,7,Social Media,True,1,True,True,False,None,N/A,None,None,True,High,Not Applicable
S2658,Student,9-12,Female,3,Videos,True,4,False,False,True,Defamation; Exclusion,True,Family,Loss of Appetite,True,Medium,Unsure
S2659,Student,9-12,Male,1,Studying,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2660,Student,13-17,Female,4,Videos,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2661,Student,13-17,Female,4,Gaming,True,3,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S2662,Student,13-17,Female,7,Chatting,True,1,True,False,True,Defamation,True,School Counselor,Insomnia,True,High,Unsure
S2663,Student,9-12,Male,2,Videos,False,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S2664,Student,13-17,Male,5,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S2665,Student,13-17,Male,2,Gaming,False,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S2666,Student,13-17,Male,7,Videos,True,1,True,False,True,Defamation; Exclusion; Threats,True,School Counselor,Insomnia,False,Low,Unsure
S2667,Student,9-12,Male,2,Social Media,False,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S2668,Student,13-17,Male,7,Videos,True,4,True,False,True,Insults; Threats,True,Family,Insomnia; Anxiety; Loss of Appetite,True,Medium,Unsure
S2669,Student,9-12,Female,0,Videos,True,1,False,False,True,Insults; Threats,True,Family,Loss of Appetite,False,Low,Certain
S2670,Student,9-12,Female,2,Social Media,True,1,False,False,True,Insults; Defamation; Exclusion; Threats,False,None,Loss of Appetite,False,Low,Unsure
